res1=0.76484 ; res2=0.205381
res1=1.06927 ; res2=0.610252
res1=1.05138 ; res2=0.607579
res1=1.14868 ; res2=0.900309
res1=1.14946 ; res2=0.849256
res1=0.336158 ; res2=0.0167068
res1=1.15098 ; res2=0.897007
res1=1.14813 ; res2=0.902015
res1=1.06223 ; res2=0.992581
res1=0.541064 ; res2=-0.365485
res1=0.198699 ; res2=-0.375913
res1=0.0227598 ; res2=0.907614
res1=0.661186 ; res2=-0.0415248
res1=1.12416 ; res2=0.1628
res1=1.13205 ; res2=0.795107
res1=1.14058 ; res2=0.781444
res1=0.235429 ; res2=0.87502
res1=1.12598 ; res2=0.761214
res1=1.1483 ; res2=0.901585
res1=1.10633 ; res2=0.867157
res1=-0.198941 ; res2=0.819621
res1=0.98391 ; res2=-0.645027
res1=1.02522 ; res2=-0.18186
res1=1.15026 ; res2=0.804216
res1=0.849497 ; res2=0.0893576
res1=0.864754 ; res2=0.0333574
res1=0.83195 ; res2=-0.187073
res1=0.225952 ; res2=-0.319033
res1=0.0472687 ; res2=-0.22591
res1=1.1522 ; res2=0.835566
res1=0.459762 ; res2=-0.0766001
res1=0.585287 ; res2=0.355757
res1=0.49745 ; res2=-0.401411
res1=0.751561 ; res2=0.198359
res1=0.935454 ; res2=0.443646
res1=0.929225 ; res2=-0.0696037
res1=0.740653 ; res2=0.174332
res1=0.887758 ; res2=0.841193
res1=0.290524 ; res2=0.194408
res1=0.710591 ; res2=-0.425355
res1=0.845178 ; res2=0.335789
res1=0.0213134 ; res2=-0.461764
res1=0.607742 ; res2=-0.00202128
res1=0.110986 ; res2=-0.420991
res1=0.29732 ; res2=0.977312
res1=0.825768 ; res2=0.186199
res1=0.791884 ; res2=0.902759
res1=0.827236 ; res2=0.191803
res1=0.171789 ; res2=0.389042
res1=0.52631 ; res2=-0.248632
res1=0.734974 ; res2=0.146439
res1=0.823951 ; res2=0.1445
res1=0.403182 ; res2=-0.168281
res1=-0.246395 ; res2=-0.685773
res1=0.755017 ; res2=0.248586
res1=1.04237 ; res2=0.523218
res1=-0.169906 ; res2=0.805557
res1=1.08544 ; res2=0.817365
res1=1.14345 ; res2=0.770582
res1=1.05431 ; res2=0.582818
res1=1.09403 ; res2=0.749296
res1=0.857765 ; res2=0.817256
res1=1.14455 ; res2=0.769999
res1=0.381414 ; res2=0.827647
res1=1.15454 ; res2=0.95306
res1=1.13583 ; res2=0.746553
res1=1.08162 ; res2=0.883495
res1=1.14392 ; res2=0.816963
res1=1.15453 ; res2=0.85791
res1=1.14334 ; res2=0.897612
res1=1.10395 ; res2=0.967373
res1=1.15431 ; res2=0.985639
res1=1.13485 ; res2=0.939515
res1=0.532153 ; res2=0.317551
res1=0.310786 ; res2=0.713714
res1=1.01247 ; res2=0.631363
res1=1.13644 ; res2=0.777258
res1=1.14318 ; res2=0.822342
res1=1.14956 ; res2=0.833986
res1=1.10802 ; res2=0.728781
res1=0.968778 ; res2=0.878402
res1=1.14267 ; res2=0.77721
res1=1.14415 ; res2=0.802273
res1=1.14339 ; res2=0.785835
res1=0.013988 ; res2=0.852023
res1=-0.0899163 ; res2=0.69153
res1=1.15239 ; res2=0.978776
res1=1.13101 ; res2=0.934548
res1=1.12437 ; res2=0.943789
res1=1.08878 ; res2=0.969736
res1=0.614286 ; res2=0.205418
res1=0.98602 ; res2=0.253626
res1=1.14072 ; res2=0.895127
res1=1.14723 ; res2=0.804961
res1=1.15462 ; res2=0.848862
res1=0.796542 ; res2=0.842709
res1=0.505016 ; res2=0.443691
res1=1.03225 ; res2=0.604504
res1=-0.00921688 ; res2=0.483305
res1=1.13123 ; res2=0.759886
res1=1.12495 ; res2=0.730695
res1=1.12036 ; res2=0.73457
res1=0.674067 ; res2=0.775495
res1=0.0298004 ; res2=-0.0545973
res1=1.15265 ; res2=-0.0594914
res1=0.547384 ; res2=-0.0695187
res1=0.795166 ; res2=0.288921
res1=0.721129 ; res2=-0.073232
res1=0.794793 ; res2=0.231545
res1=0.758664 ; res2=0.310471
res1=0.541723 ; res2=0.475742
res1=0.787033 ; res2=0.921366
res1=0.8194 ; res2=-0.47004
res1=0.196917 ; res2=0.371979
res1=0.776969 ; res2=0.172305
res1=1.00221 ; res2=-0.0939279
res1=0.44339 ; res2=0.0542768
res1=0.813524 ; res2=0.180711
res1=0.69299 ; res2=0.475876
res1=0.496714 ; res2=-0.373102
res1=0.541162 ; res2=0.930603
res1=0.732298 ; res2=0.926124
res1=0.878292 ; res2=0.565498
res1=1.0289 ; res2=0.578009
res1=1.14864 ; res2=0.78902
res1=1.1211 ; res2=0.838836
res1=1.01993 ; res2=0.531506
res1=0.901911 ; res2=0.366806
res1=1.12323 ; res2=0.993042
res1=1.12798 ; res2=0.745542
res1=1.11699 ; res2=0.717298
res1=1.14001 ; res2=0.799296
res1=1.14132 ; res2=0.809579
res1=1.14292 ; res2=0.807152
res1=1.14735 ; res2=0.830996
res1=1.14646 ; res2=0.904528
res1=-0.0164121 ; res2=0.858798
res1=1.12254 ; res2=0.135514
res1=0.117585 ; res2=0.984975
res1=1.01197 ; res2=0.10314
res1=1.00367 ; res2=0.530903
res1=1.07235 ; res2=0.637374
res1=1.1251 ; res2=0.9028
res1=1.13343 ; res2=0.890186
res1=0.268193 ; res2=0.797892
res1=0.99329 ; res2=0.924261
res1=1.15176 ; res2=0.845152
res1=1.14764 ; res2=0.849114
res1=0.556315 ; res2=0.857473
res1=1.14922 ; res2=0.979774
res1=1.13304 ; res2=0.906401
res1=1.15201 ; res2=0.846252
res1=1.09297 ; res2=0.975505
res1=1.1352 ; res2=0.998407
res1=0.72937 ; res2=0.14948
res1=0.580694 ; res2=0.297561
res1=-0.0554551 ; res2=0.543668
res1=1.1344 ; res2=0.801099
res1=1.145 ; res2=0.810012
res1=1.14616 ; res2=0.835016
res1=1.14387 ; res2=0.795334
res1=0.349411 ; res2=0.806082
res1=1.12311 ; res2=0.930765
res1=0.0441494 ; res2=-0.155196
res1=0.791159 ; res2=0.808133
res1=0.685159 ; res2=0.148425
res1=0.966606 ; res2=0.448435
res1=0.602416 ; res2=-0.278784
res1=-0.156971 ; res2=-0.690358
res1=1.03324 ; res2=0.477377
res1=-0.0647235 ; res2=0.266254
res1=0.0749618 ; res2=0.553142
res1=1.06302 ; res2=0.275114
res1=1.11578 ; res2=0.713767
res1=1.13691 ; res2=0.103795
res1=0.981249 ; res2=0.746276
res1=-0.00200125 ; res2=0.585363
res1=1.09747 ; res2=0.836224
res1=0.0671716 ; res2=0.82981
res1=1.11622 ; res2=0.852768
res1=-0.0534373 ; res2=0.296336
res1=0.718339 ; res2=0.264162
res1=0.101616 ; res2=-0.0242606
res1=0.834843 ; res2=0.977485
res1=0.954318 ; res2=0.833239
res1=1.02176 ; res2=0.542078
res1=0.0757125 ; res2=-0.0428121
res1=0.956447 ; res2=0.0735606
res1=0.981634 ; res2=0.739235
res1=0.306634 ; res2=0.0616594
res1=0.854155 ; res2=0.304305
res1=0.975557 ; res2=0.45465
res1=0.861757 ; res2=-0.0871131
res1=0.417446 ; res2=0.286099
res1=0.826846 ; res2=0.0211527
res1=0.35037 ; res2=-0.267081
res1=0.665827 ; res2=0.0962962
res1=0.761466 ; res2=0.146377
res1=0.848189 ; res2=0.307568
res1=0.720276 ; res2=0.430311
res1=0.973996 ; res2=0.458174
res1=-0.0581615 ; res2=-0.108943
res1=nan ; res2=nan
res1=nan ; res2=nan
res1=0.884656 ; res2=0.0383956
res1=0.101848 ; res2=-0.435164
res1=0.297306 ; res2=0.462341
res1=1.11928 ; res2=0.624352
res1=0.567103 ; res2=0.0317779
res1=0.895417 ; res2=0.0494996
res1=0.560649 ; res2=-0.0173377
res1=0.136386 ; res2=0.0990266
res1=-0.0258185 ; res2=-0.527809
res1=0.417367 ; res2=0.0928567
res1=0.743163 ; res2=0.93901
res1=0.232189 ; res2=0.147202
